# timestamp x y z q0 q1 q2 q3
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.100000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
0.800000000 -0.000017 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
0.800000000 -0.000017 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
0.800000000 -0.000017 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
0.800000000 -0.000017 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
1.200000000 -0.000016 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
1.200000000 -0.000016 -0.000004 0.000000 0.000000 0.000000 0.000000 1.000000
1.400000000 -0.000014 -0.000001 0.000000 0.000000 0.000000 0.000000 1.000000
1.400000000 -0.000014 -0.000001 0.000000 0.000000 0.000000 0.000000 1.000000
1.600000000 -0.000014 -0.000002 0.000000 0.000000 0.000000 0.000000 1.000000
1.600000000 -0.000014 -0.000002 0.000000 0.000000 0.000000 0.000000 1.000000
1.800000000 -0.000015 0.000020 0.000000 0.000000 0.000000 0.000000 1.000000
1.800000000 -0.000015 0.000020 0.000000 0.000000 0.000000 0.000000 1.000000
2.000000000 -0.000015 0.000017 0.000000 0.000000 0.000000 0.000000 1.000000
2.100000000 -0.000014 0.000017 0.000000 0.000000 0.000000 0.000000 1.000000
2.100000000 -0.000014 0.000017 0.000000 0.000000 0.000000 0.000000 1.000000
2.300000000 -0.000013 0.000014 0.000000 0.000000 0.000000 0.000000 1.000000
2.400000000 -0.000018 0.000043 0.000000 0.000000 0.000000 0.000000 1.000000
2.500000000 -0.000021 0.000043 0.000000 0.000000 0.000000 0.000000 1.000000
2.600000000 -0.000021 0.000041 0.000000 0.000000 0.000000 0.000000 1.000000
2.600000000 -0.000021 0.000041 0.000000 0.000000 0.000000 0.000000 1.000000
2.800000000 -0.000023 0.000038 0.000000 0.000000 0.000000 0.000000 1.000000
2.900000000 -0.000060 0.000063 0.000000 0.000000 0.000000 0.000000 1.000000
3.000000000 -0.000058 0.000065 0.000000 0.000000 0.000000 0.000000 1.000000
3.100000000 -0.000056 0.000071 0.000000 0.000000 0.000000 0.000000 1.000000
